BOTTOM GAUGE

CLIENT				: Company A.
SERVICE COMPANY			: Best Service Company.
SURVEY DATE			: 2ND - 4TH JANUARY, 2022.
WELL NAME			: Well A
JOB TYPE			: FLOWING GRADIENT / 9-HOUR PRESSURE BUILD UP/ STATIC GRADIENT SURVEY
GAUGE TYPE/SERIAL NO		: ##
GAUGE DEPTH			: 8977FT WLM
GAUGE STOP TIME/DATE		: 03:06:33 /4TH-JANUARY-2022.

SPECIALIST			: Bob Joe


REAL DATE  REAL TIME	   ELAPSED TIME	  PRESSURE	TEMPERATURE
mm-dd-yy   hh:mm:ss	     (Hours)	   (psiA)	  (deg F)

01/02/22  20:06:48          .29389         14.851         86.002
01/02/22  20:06:53          .29528         14.851         85.989
01/02/22  20:06:58          .29667         14.851         85.974
01/02/22  20:07:03          .29806         14.851         85.963
01/02/22  20:07:08          .29944         14.847         85.953
01/02/22  20:07:13          .30083         14.842         85.936
01/02/22  20:07:18          .30222         14.844         85.936
01/02/22  20:07:23          .30361         14.845         85.926
01/02/22  20:07:28          .30500         14.847         85.916
01/02/22  20:07:33          .30639         14.848         85.911
01/02/22  20:07:38          .30778         14.850         85.901
01/02/22  20:07:43          .30917         14.850         85.894
01/02/22  20:07:48          .31056         14.848         85.884
01/02/22  20:07:53          .31194         14.848         85.877
01/02/22  20:07:58          .31333         14.850         85.871
01/02/22  20:08:03          .31472         14.853         85.865
01/02/22  20:08:08          .31611         14.856         85.856
01/02/22  20:08:13          .31750         14.858         85.852
01/02/22  20:08:18          .31889         14.860         85.845
01/02/22  20:08:23          .32028         14.861         85.837
01/02/22  20:08:28          .32167         14.864         85.830
01/02/22  20:08:33          .32306         14.866         85.826
01/02/22  20:08:38          .32444         14.866         85.821
01/02/22  20:08:43          .32583         14.869         85.814
01/02/22  20:08:48          .32722         14.872         85.805
01/02/22  20:08:53          .32861         14.874         85.801
01/02/22  20:08:58          .33000         14.874         85.802
01/02/22  20:09:03          .33139         14.875         85.788
01/02/22  20:09:08          .33278         14.877         85.787
01/02/22  20:09:13          .33417         14.878         85.778
01/02/22  20:09:18          .33556         14.880         85.779
01/02/22  20:09:23          .33694         14.882         85.771
01/02/22  20:09:28          .33833         14.885         85.773
01/02/22  20:09:33          .33972         14.886         85.770
01/02/22  20:09:38          .34111         14.888         85.769
01/02/22  20:09:43          .34250         14.889         85.760
01/02/22  20:09:48          .34389         14.891         85.758
01/02/22  20:09:53          .34528         14.893         85.755
01/02/22  20:09:58          .34667         14.894         85.755
01/02/22  20:10:03          .34806         14.894         85.748
01/02/22  20:10:08          .34944         14.896         85.748
01/02/22  20:10:13          .35083         14.897         85.747
01/02/22  20:10:18          .35222         14.899         85.747
01/02/22  20:10:23          .35361         14.902         85.743
01/02/22  20:10:28          .35500         14.904         85.740
01/02/22  20:10:33          .35639         14.905         85.741
01/02/22  20:10:38          .35778         14.908         85.739
01/02/22  20:10:43          .35917         14.910         85.736
01/02/22  20:10:48          .36056         14.910         85.732
01/02/22  20:10:53          .36194         14.910         85.732
01/02/22  20:10:58          .36333         14.913         85.732
01/02/22  20:11:03          .36472         14.918         85.731
01/02/22  20:11:08          .36611         14.921         85.730
01/02/22  20:11:13          .36750         14.921         85.730
01/02/22  20:11:18          .36889         14.922         85.731
01/02/22  20:11:23          .37028         14.929         85.730
01/02/22  20:11:28          .37167         15.205         85.735
01/02/22  20:11:33          .37306         15.452         85.773
01/02/22  20:11:38          .37444         15.752         85.850
01/02/22  20:11:43          .37583         16.390         85.966
01/02/22  20:11:48          .37722         41.975         86.141
01/02/22  20:11:53          .37861         52.960         86.381
01/02/22  20:11:58          .38000         66.600         86.695
01/02/22  20:12:03          .38139        126.537         87.121
01/02/22  20:12:08          .38278        216.273         87.981
01/02/22  20:12:13          .38417        217.303         89.065
01/02/22  20:12:18          .38556        217.679         90.029
01/02/22  20:12:23          .38694        218.414         91.042
01/02/22  20:12:28          .38833        218.661         92.123
01/02/22  20:12:33          .38972        219.029         93.251
01/02/22  20:12:38          .39111        219.355         94.399
01/02/22  20:12:43          .39250        219.571         95.479
01/02/22  20:12:48          .39389        219.720         96.541
01/02/22  20:12:53          .39528        219.791         97.540
01/02/22  20:12:58          .39667        219.672         98.478
01/02/22  20:13:03          .39806        219.551         99.336
01/02/22  20:13:08          .39944        219.383        100.134
01/02/22  20:13:13          .40083        219.168        100.867
01/02/22  20:13:18          .40222        219.050        101.538
01/02/22  20:13:23          .40361        218.868        102.140
01/02/22  20:13:28          .40500        218.718        102.674
01/02/22  20:13:33          .40639        218.716        103.153
01/02/22  20:13:38          .40778        218.363        103.573
01/02/22  20:13:43          .40917        218.446        103.936
01/02/22  20:13:48          .41056        218.374        104.256
01/02/22  20:13:53          .41194        218.244        104.529
01/02/22  20:13:58          .41333        218.168        104.757
01/02/22  20:14:03          .41472        218.080        104.937
01/02/22  20:14:08          .41611        217.967        105.072
01/02/22  20:14:13          .41750        217.845        105.170
01/02/22  20:14:18          .41889        217.716        105.239
01/02/22  20:14:23          .42028        217.596        105.274
01/02/22  20:14:28          .42167        217.550        105.283
01/02/22  20:14:33          .42306        217.546        105.269
01/02/22  20:14:38          .42444        217.505        105.227
01/02/22  20:14:43          .42583        217.492        105.167
01/02/22  20:14:48          .42722        217.490        105.089
01/02/22  20:14:53          .42861        217.500        104.990
01/02/22  20:14:58          .43000        217.491        104.880
01/02/22  20:15:03          .43139        217.495        104.756
01/02/22  20:15:08          .43278        217.544        104.618
01/02/22  20:15:13          .43417        217.591        104.471
01/02/22  20:15:18          .43556        217.651        104.314
01/02/22  20:15:23          .43694        217.743        104.152
01/02/22  20:15:28          .43833        217.848        103.982
01/02/22  20:15:33          .43972        218.161        103.807
01/02/22  20:15:38          .44111        218.184        103.630
01/02/22  20:15:43          .44250        218.305        103.455
01/02/22  20:15:48          .44389        218.392        103.278
01/02/22  20:15:53          .44528        218.433        103.104
01/02/22  20:15:58          .44667        218.442        102.933
01/02/22  20:16:03          .44806        218.468        102.765
01/02/22  20:16:08          .44944        218.494        102.601
01/02/22  20:16:13          .45083        218.507        102.445
01/02/22  20:16:18          .45222        218.504        102.290
01/02/22  20:16:23          .45361        218.486        102.142
01/02/22  20:16:28          .45500        218.501        101.999
01/02/22  20:16:33          .45639        218.518        101.861
01/02/22  20:16:38          .45778        218.520        101.729
01/02/22  20:16:43          .45917        218.539        101.605
01/02/22  20:16:48          .46056        218.559        101.481
01/02/22  20:16:53          .46194        218.564        101.363
01/02/22  20:16:58          .46333        218.570        101.251
01/02/22  20:17:03          .46472        218.610        101.146
