TOP GAUGE

CLIENT				: Company A.
SERVICE COMPANY			: Best Service Company.
SURVEY DATE			: 2ND - 4TH JANUARY, 2022.
WELL NAME			: Well A
JOB TYPE			: FLOWING GRADIENT / 9-HOUR PRESSURE BUILD UP/ STATIC GRADIENT SURVEY
GAUGE TYPE/SERIAL NO		: ##
GAUGE DEPTH			: 8977FT WLM
GAUGE STOP TIME/DATE		: 03:06:33 /4TH-JANUARY-2022.

SPECIALIST			: Bob Joe


REAL DATE  REAL TIME	   ELAPSED TIME	  PRESSURE	TEMPERATURE
mm-dd-yy   hh:mm:ss	     (Hours)	   (psiA)	  (deg F)

01/02/22  22:16:01         2.62306       1521.136        222.478
01/02/22  22:16:06         2.62444       1521.143        222.482
01/02/22  22:16:11         2.62583       1521.148        222.486
01/02/22  22:16:16         2.62722       1521.132        222.488
01/02/22  22:16:21         2.62861       1521.140        222.493
01/02/22  22:16:26         2.63000       1521.143        222.495
01/02/22  22:16:31         2.63139       1521.147        222.497
01/02/22  22:16:36         2.63278       1521.132        222.500
01/02/22  22:16:41         2.63417       1521.135        222.502
01/02/22  22:16:46         2.63556       1521.118        222.503
01/02/22  22:16:51         2.63694       1521.121        222.505
01/02/22  22:16:56         2.63833       1521.126        222.508
01/02/22  22:17:01         2.63972       1521.107        222.508
01/02/22  22:17:06         2.64111       1521.130        222.510
01/02/22  22:17:11         2.64250       1521.132        222.512
01/02/22  22:17:16         2.64389       1521.135        222.513
01/02/22  22:17:21         2.64528       1521.116        222.514
01/02/22  22:17:26         2.64667       1521.119        222.516
01/02/22  22:17:31         2.64806       1521.119        222.516
01/02/22  22:17:36         2.64944       1521.121        222.517
01/02/22  22:17:41         2.65083       1521.123        222.518
01/02/22  22:17:46         2.65222       1521.124        222.519
01/02/22  22:17:51         2.65361       1521.125        222.519
01/02/22  22:17:56         2.65500       1521.125        222.520
01/02/22  22:18:01         2.65639       1521.125        222.520
01/02/22  22:18:06         2.65778       1521.126        222.520
01/02/22  22:18:11         2.65917       1521.145        222.520
01/02/22  22:18:16         2.66056       1521.128        222.521
01/02/22  22:18:21         2.66194       1521.107        222.520
01/02/22  22:18:26         2.66333       1521.107        222.520
01/02/22  22:18:31         2.66472       1521.108        222.521
01/02/22  22:18:36         2.66611       1521.106        222.520
01/02/22  22:18:41         2.66750       1521.088        222.520
01/02/22  22:18:46         2.66889       1521.089        222.521
01/02/22  22:18:51         2.67028       1521.088        222.520
01/02/22  22:18:56         2.67167       1521.070        222.522
01/02/22  22:19:01         2.67306       1521.069        222.521
01/02/22  22:19:06         2.67444       1521.070        222.521
01/02/22  22:19:11         2.67583       1521.068        222.520
01/02/22  22:19:16         2.67722       1521.067        222.519
01/02/22  22:19:21         2.67861       1521.066        222.519
01/02/22  22:19:26         2.68000       1521.048        222.520
01/02/22  22:19:31         2.68139       1521.048        222.520
01/02/22  22:19:36         2.68278       1521.047        222.519
01/02/22  22:19:41         2.68417       1521.047        222.519
01/02/22  22:19:46         2.68556       1521.047        222.519
01/02/22  22:19:51         2.68694       1521.027        222.519
01/02/22  22:19:56         2.68833       1521.027        222.519
01/02/22  22:20:01         2.68972       1521.007        222.519
01/02/22  22:20:06         2.69111       1521.006        222.518
01/02/22  22:20:11         2.69250       1521.006        222.518
01/02/22  22:20:16         2.69389       1521.006        222.518
01/02/22  22:20:21         2.69528       1520.986        222.517
01/02/22  22:20:26         2.69667       1520.987        222.518
01/02/22  22:20:31         2.69806       1520.986        222.517
01/02/22  22:20:36         2.69944       1520.986        222.517
01/02/22  22:20:41         2.70083       1520.985        222.517
01/02/22  22:20:46         2.70222       1520.985        222.517
01/02/22  22:20:51         2.70361       1520.986        222.517
01/02/22  22:20:56         2.70500       1520.986        222.518
01/02/22  22:21:01         2.70639       1520.985        222.517
01/02/22  22:21:06         2.70778       1520.985        222.517
01/02/22  22:21:11         2.70917       1520.983        222.516
01/02/22  22:21:16         2.71056       1520.965        222.517
01/02/22  22:21:21         2.71194       1520.983        222.516
01/02/22  22:21:26         2.71333       1520.982        222.515
01/02/22  22:21:31         2.71472       1520.963        222.516
01/02/22  22:21:36         2.71611       1520.943        222.515
01/02/22  22:21:41         2.71750       1520.942        222.514
01/02/22  22:21:46         2.71889       1520.942        222.514
01/02/22  22:21:51         2.72028       1520.941        222.514
01/02/22  22:21:56         2.72167       1520.940        222.513
01/02/22  22:22:01         2.72306       1520.920        222.513
01/02/22  22:22:06         2.72444       1520.940        222.513
01/02/22  22:22:11         2.72583       1520.939        222.512
01/02/22  22:22:16         2.72722       1520.939        222.513
01/02/22  22:22:21         2.72861       1520.940        222.513
01/02/22  22:22:26         2.73000       1520.977        222.512
01/02/22  22:22:31         2.73139       1522.573        222.514
01/02/22  22:22:36         2.73278       1523.971        222.514
01/02/22  22:22:41         2.73417       1526.259        222.512
01/02/22  22:22:46         2.73556       1528.655        222.517
01/02/22  22:22:51         2.73694       1530.974        222.522
01/02/22  22:22:56         2.73833       1533.602        222.526
01/02/22  22:23:01         2.73972       1536.314        222.534
01/02/22  22:23:06         2.74111       1539.034        222.546
01/02/22  22:23:11         2.74250       1541.966        222.569
01/02/22  22:23:16         2.74389       1544.762        222.593
01/02/22  22:23:21         2.74528       1547.666        222.623
01/02/22  22:23:26         2.74667       1550.720        222.661
01/02/22  22:23:31         2.74806       1553.781        222.703
01/02/22  22:23:36         2.74944       1556.832        222.751
01/02/22  22:23:41         2.75083       1559.875        222.806
01/02/22  22:23:46         2.75222       1562.908        222.866
01/02/22  22:23:51         2.75361       1565.969        222.931
01/02/22  22:23:56         2.75500       1569.097        223.000
01/02/22  22:24:01         2.75639       1572.309        223.074
01/02/22  22:24:06         2.75778       1575.627        223.152
01/02/22  22:24:11         2.75917       1578.970        223.234
01/02/22  22:24:16         2.76056       1582.453        223.317
01/02/22  22:24:21         2.76194       1585.861        223.401
01/02/22  22:24:26         2.76333       1589.257        223.490
01/02/22  22:24:31         2.76472       1592.794        223.581
01/02/22  22:24:36         2.76611       1596.432        223.674
01/02/22  22:24:41         2.76750       1599.473        223.770
01/02/22  22:24:46         2.76889       1602.476        223.866
01/02/22  22:24:51         2.77028       1605.466        223.965
01/02/22  22:24:56         2.77167       1608.536        224.066
01/02/22  22:25:01         2.77306       1611.646        224.166
01/02/22  22:25:06         2.77444       1614.777        224.267
01/02/22  22:25:11         2.77583       1618.005        224.368
01/02/22  22:25:16         2.77722       1621.096        224.468
01/02/22  22:25:21         2.77861       1624.341        224.566
01/02/22  22:25:26         2.78000       1627.642        224.663
01/02/22  22:25:31         2.78139       1630.925        224.760
01/02/22  22:25:36         2.78278       1634.069        224.855
01/02/22  22:25:41         2.78417       1637.374        224.953
01/02/22  22:25:46         2.78556       1640.683        225.052
01/02/22  22:25:51         2.78694       1643.964        225.147
01/02/22  22:25:56         2.78833       1647.294        225.246
01/02/22  22:26:01         2.78972       1650.638        225.343
01/02/22  22:26:06         2.79111       1654.102        225.440
01/02/22  22:26:11         2.79250       1657.461        225.533
01/02/22  22:26:16         2.79389       1660.918        225.626
01/02/22  22:26:21         2.79528       1664.399        225.721
01/02/22  22:26:26         2.79667       1667.936        225.813
01/02/22  22:26:31         2.79806       1671.530        225.906
01/02/22  22:26:36         2.79944       1675.027        225.998
01/02/22  22:26:41         2.80083       1678.566        226.091
01/02/22  22:26:46         2.80222       1682.110        226.186
01/02/22  22:26:51         2.80361       1685.630        226.279
01/02/22  22:26:56         2.80500       1689.152        226.372
01/02/22  22:27:01         2.80639       1692.715        226.466
01/02/22  22:27:06         2.80778       1696.373        226.558
01/02/22  22:27:11         2.80917       1699.931        226.649
01/02/22  22:27:16         2.81056       1703.551        226.741
01/02/22  22:27:21         2.81194       1707.150        226.831
01/02/22  22:27:26         2.81333       1710.807        226.921
01/02/22  22:27:31         2.81472       1714.503        227.011
01/02/22  22:27:36         2.81611       1718.174        227.098
01/02/22  22:27:41         2.81750       1721.848        227.186
01/02/22  22:27:46         2.81889       1725.666        227.276
01/02/22  22:27:51         2.82028       1729.357        227.362
01/02/22  22:27:56         2.82167       1733.027        227.446
01/02/22  22:28:01         2.82306       1736.702        227.533
01/02/22  22:28:06         2.82444       1740.492        227.618
01/02/22  22:28:11         2.82583       1744.204        227.703
01/02/22  22:28:16         2.82722       1747.898        227.788
01/02/22  22:28:21         2.82861       1751.669        227.873
01/02/22  22:28:26         2.83000       1755.382        227.957
01/02/22  22:28:31         2.83139       1759.289        228.041
01/02/22  22:28:36         2.83278       1762.714        228.127
01/02/22  22:28:41         2.83417       1765.586        228.209
01/02/22  22:28:46         2.83556       1768.146        228.292
01/02/22  22:28:51         2.83694       1768.985        228.374
01/02/22  22:28:56         2.83833       1768.547        228.452
01/02/22  22:29:01         2.83972       1768.871        228.530
01/02/22  22:29:06         2.84111       1769.014        228.606
01/02/22  22:29:11         2.84250       1769.054        228.678
01/02/22  22:29:16         2.84389       1769.165        228.747
01/02/22  22:29:21         2.84528       1769.210        228.812
01/02/22  22:29:26         2.84667       1769.248        228.874
01/02/22  22:29:31         2.84806       1769.299        228.931
01/02/22  22:29:36         2.84944       1769.325        228.986
01/02/22  22:29:41         2.85083       1769.344        229.037
01/02/22  22:29:46         2.85222       1769.376        229.085
01/02/22  22:29:51         2.85361       1769.401        229.129
01/02/22  22:29:56         2.85500       1769.419        229.170
01/02/22  22:30:01         2.85639       1769.417        229.210
01/02/22  22:30:06         2.85778       1769.423        229.244
01/02/22  22:30:11         2.85917       1769.429        229.278
01/02/22  22:30:16         2.86056       1769.430        229.309
01/02/22  22:30:21         2.86194       1769.443        229.337
01/02/22  22:30:26         2.86333       1769.456        229.365
01/02/22  22:30:31         2.86472       1769.466        229.390
01/02/22  22:30:36         2.86611       1769.449        229.412
01/02/22  22:30:41         2.86750       1769.450        229.433
01/02/22  22:30:46         2.86889       1769.450        229.454
01/02/22  22:30:51         2.87028       1769.466        229.473
01/02/22  22:30:56         2.87167       1769.458        229.489
01/02/22  22:31:01         2.87306       1769.450        229.505
01/02/22  22:31:06         2.87444       1769.460        229.521
01/02/22  22:31:11         2.87583       1769.465        229.534
01/02/22  22:31:16         2.87722       1769.450        229.547
01/02/22  22:31:21         2.87861       1769.454        229.559
01/02/22  22:31:26         2.88000       1769.437        229.571
01/02/22  22:31:31         2.88139       1769.438        229.582
01/02/22  22:31:36         2.88278       1769.456        229.591
01/02/22  22:31:41         2.88417       1769.456        229.601
01/02/22  22:31:46         2.88556       1769.452        229.609
01/02/22  22:31:51         2.88694       1769.447        229.617
01/02/22  22:31:56         2.88833       1769.460        229.624
01/02/22  22:32:01         2.88972       1769.474        229.632
01/02/22  22:32:06         2.89111       1769.464        229.637
01/02/22  22:32:11         2.89250       1769.459        229.644
01/02/22  22:32:16         2.89389       1769.449        229.649
01/02/22  22:32:21         2.89528       1769.458        229.654
01/02/22  22:32:26         2.89667       1769.430        229.660
01/02/22  22:32:31         2.89806       1769.439        229.665
01/02/22  22:32:36         2.89944       1769.426        229.668
01/02/22  22:32:41         2.90083       1769.416        229.673
01/02/22  22:32:46         2.90222       1769.424        229.677
01/02/22  22:32:51         2.90361       1769.430        229.680
01/02/22  22:32:56         2.90500       1769.416        229.683
01/02/22  22:33:01         2.90639       1769.402        229.686
01/02/22  22:33:06         2.90778       1769.391        229.691
01/02/22  22:33:11         2.90917       1769.376        229.693
01/02/22  22:33:16         2.91056       1769.383        229.697
01/02/22  22:33:21         2.91194       1769.366        229.698
01/02/22  22:33:26         2.91333       1769.368        229.699
01/02/22  22:33:31         2.91472       1769.375        229.703
01/02/22  22:33:36         2.91611       1769.359        229.705
01/02/22  22:33:41         2.91750       1769.362        229.707
01/02/22  22:33:46         2.91889       1769.347        229.709
01/02/22  22:33:51         2.92028       1769.348        229.709
01/02/22  22:33:56         2.92167       1769.353        229.712
01/02/22  22:34:01         2.92306       1769.356        229.713
01/02/22  22:34:06         2.92444       1769.378        229.715
01/02/22  22:34:11         2.92583       1769.361        229.716
01/02/22  22:34:16         2.92722       1769.345        229.718
01/02/22  22:34:21         2.92861       1769.346        229.719
01/02/22  22:34:26         2.93000       1769.349        229.720
01/02/22  22:34:31         2.93139       1769.369        229.721
01/02/22  22:34:36         2.93278       1769.371        229.722
01/02/22  22:34:41         2.93417       1769.353        229.722
01/02/22  22:34:46         2.93556       1769.354        229.723
01/02/22  22:34:51         2.93694       1769.337        229.724
01/02/22  22:34:56         2.93833       1769.337        229.724
01/02/22  22:35:01         2.93972       1769.338        229.725
01/02/22  22:35:06         2.94111       1769.339        229.725
01/02/22  22:35:11         2.94250       1769.322        229.727
01/02/22  22:35:16         2.94389       1769.323        229.727
01/02/22  22:35:21         2.94528       1769.322        229.727
01/02/22  22:35:26         2.94667       1769.324        229.728
01/02/22  22:35:31         2.94806       1769.325        229.728
01/02/22  22:35:36         2.94944       1769.324        229.728
01/02/22  22:35:41         2.95083       1769.327        229.729
01/02/22  22:35:46         2.95222       1769.328        229.730
01/02/22  22:35:51         2.95361       1769.308        229.730
01/02/22  22:35:56         2.95500       1769.308        229.730
01/02/22  22:36:01         2.95639       1769.291        229.731
01/02/22  22:36:06         2.95778       1769.290        229.730
01/02/22  22:36:11         2.95917       1769.289        229.730
01/02/22  22:36:16         2.96056       1769.291        229.731
01/02/22  22:36:21         2.96194       1769.312        229.731
01/02/22  22:36:26         2.96333       1769.312        229.732
01/02/22  22:36:31         2.96472       1769.293        229.732
01/02/22  22:36:36         2.96611       1769.313        229.732
01/02/22  22:36:41         2.96750       1769.313        229.732
01/02/22  22:36:46         2.96889       1769.296        229.733
01/02/22  22:36:51         2.97028       1769.295        229.733
01/02/22  22:36:56         2.97167       1769.292        229.731
01/02/22  22:37:01         2.97306       1769.296        229.733
01/02/22  22:37:06         2.97444       1769.295        229.733
01/02/22  22:37:11         2.97583       1769.294        229.733
01/02/22  22:37:16         2.97722       1769.295        229.733
01/02/22  22:37:21         2.97861       1769.294        229.733
01/02/22  22:37:26         2.98000       1769.294        229.733
01/02/22  22:37:31         2.98139       1769.294        229.733
01/02/22  22:37:36         2.98278       1769.294        229.733
01/02/22  22:37:41         2.98417       1769.294        229.733
01/02/22  22:37:46         2.98556       1769.296        229.733
01/02/22  22:37:51         2.98694       1769.295        229.733
01/02/22  22:37:56         2.98833       1769.296        229.733
01/02/22  22:38:01         2.98972       1769.294        229.732
01/02/22  22:38:06         2.99111       1769.296        229.733
01/02/22  22:38:11         2.99250       1769.294        229.732
01/02/22  22:38:16         2.99389       1769.315        229.733
01/02/22  22:38:21         2.99528       1769.313        229.732
01/02/22  22:38:26         2.99667       1769.294        229.732
01/02/22  22:38:31         2.99806       1769.294        229.732
01/02/22  22:38:36         2.99944       1769.293        229.732
01/02/22  22:38:41         3.00083       1769.294        229.732
01/02/22  22:38:46         3.00222       1769.295        229.733
01/02/22  22:38:51         3.00361       1769.314        229.733
01/02/22  22:38:56         3.00500       1771.527        229.734
01/02/22  22:39:01         3.00639       1774.669        229.739
01/02/22  22:39:06         3.00778       1778.275        229.732
01/02/22  22:39:11         3.00917       1781.887        229.738
01/02/22  22:39:16         3.01056       1785.569        229.739
01/02/22  22:39:21         3.01194       1789.100        229.744
01/02/22  22:39:26         3.01333       1792.737        229.752
01/02/22  22:39:31         3.01472       1796.665        229.770
01/02/22  22:39:36         3.01611       1800.251        229.782
01/02/22  22:39:41         3.01750       1803.905        229.790
01/02/22  22:39:46         3.01889       1807.504        229.809
01/02/22  22:39:51         3.02028       1811.189        229.832
01/02/22  22:39:56         3.02167       1814.722        229.857
01/02/22  22:40:01         3.02306       1818.385        229.889
01/02/22  22:40:06         3.02444       1822.191        229.924
01/02/22  22:40:11         3.02583       1825.809        229.962
01/02/22  22:40:16         3.02722       1829.684        230.002
01/02/22  22:40:21         3.02861       1833.388        230.044
01/02/22  22:40:26         3.03000       1837.080        230.089
01/02/22  22:40:31         3.03139       1840.755        230.136
01/02/22  22:40:36         3.03278       1844.494        230.185
01/02/22  22:40:41         3.03417       1848.093        230.243
01/02/22  22:40:46         3.03556       1852.042        230.299
01/02/22  22:40:51         3.03694       1855.964        230.351
01/02/22  22:40:56         3.03833       1859.652        230.403
01/02/22  22:41:01         3.03972       1863.445        230.459
01/02/22  22:41:06         3.04111       1867.262        230.517
01/02/22  22:41:11         3.04250       1871.017        230.572
01/02/22  22:41:16         3.04389       1874.838        230.632
01/02/22  22:41:21         3.04528       1878.682        230.692
01/02/22  22:41:26         3.04667       1882.449        230.753
01/02/22  22:41:31         3.04806       1886.177        230.814
01/02/22  22:41:36         3.04944       1890.118        230.874
01/02/22  22:41:41         3.05083       1893.933        230.939
01/02/22  22:41:46         3.05222       1897.648        231.002
01/02/22  22:41:51         3.05361       1901.462        231.065
01/02/22  22:41:56         3.05500       1905.262        231.131
01/02/22  22:42:01         3.05639       1908.924        231.188
01/02/22  22:42:06         3.05778       1912.710        231.256
01/02/22  22:42:11         3.05917       1916.669        231.323
01/02/22  22:42:16         3.06056       1920.399        231.392
01/02/22  22:42:21         3.06194       1924.349        231.463
01/02/22  22:42:26         3.06333       1928.126        231.526
01/02/22  22:42:31         3.06472       1931.798        231.585
01/02/22  22:42:36         3.06611       1935.629        231.655
01/02/22  22:42:41         3.06750       1939.570        231.720
01/02/22  22:42:46         3.06889       1943.283        231.780
01/02/22  22:42:51         3.07028       1947.148        231.846
01/02/22  22:42:56         3.07167       1950.966        231.909
01/02/22  22:43:01         3.07306       1954.746        231.971
01/02/22  22:43:06         3.07444       1958.586        232.034
01/02/22  22:43:11         3.07583       1962.405        232.096
01/02/22  22:43:16         3.07722       1966.147        232.159
01/02/22  22:43:21         3.07861       1970.001        232.219
01/02/22  22:43:26         3.08000       1973.819        232.279
01/02/22  22:43:31         3.08139       1977.516        232.338
01/02/22  22:43:36         3.08278       1981.352        232.399
01/02/22  22:43:41         3.08417       1985.203        232.456
01/02/22  22:43:46         3.08556       1989.022        232.516
01/02/22  22:43:51         3.08694       1992.677        232.573
01/02/22  22:43:56         3.08833       1996.568        232.630
01/02/22  22:44:01         3.08972       2000.364        232.689
01/02/22  22:44:06         3.09111       2004.100        232.746
01/02/22  22:44:11         3.09250       2007.814        232.802
01/02/22  22:44:16         3.09389       2011.651        232.861
01/02/22  22:44:21         3.09528       2015.443        232.916
01/02/22  22:44:26         3.09667       2019.163        232.974
01/02/22  22:44:31         3.09806       2023.156        233.032
01/02/22  22:44:36         3.09944       2026.945        233.085
01/02/22  22:44:41         3.10083       2030.701        233.141
01/02/22  22:44:46         3.10222       2034.498        233.198
01/02/22  22:44:51         3.10361       2038.254        233.254
01/02/22  22:44:56         3.10500       2042.029        233.309
01/02/22  22:45:01         3.10639       2045.663        233.363
01/02/22  22:45:06         3.10778       2049.495        233.417
01/02/22  22:45:11         3.10917       2053.211        233.472
01/02/22  22:45:16         3.11056       2056.984        233.525
01/02/22  22:45:21         3.11194       2060.678        233.579
01/02/22  22:45:26         3.11333       2064.318        233.634
01/02/22  22:45:31         3.11472       2066.140        233.685
01/02/22  22:45:36         3.11611       2065.230        233.735
01/02/22  22:45:41         3.11750       2066.008        233.784
01/02/22  22:45:46         3.11889       2066.034        233.831
01/02/22  22:45:51         3.12028       2066.062        233.879
01/02/22  22:45:56         3.12167       2066.179        233.923
01/02/22  22:46:01         3.12306       2066.239        233.967
01/02/22  22:46:06         3.12444       2066.287        234.006
01/02/22  22:46:11         3.12583       2066.331        234.044
01/02/22  22:46:16         3.12722       2066.350        234.079
01/02/22  22:46:21         3.12861       2066.366        234.112
01/02/22  22:46:26         3.13000       2066.394        234.143
01/02/22  22:46:31         3.13139       2066.397        234.170
01/02/22  22:46:36         3.13278       2066.399        234.198
01/02/22  22:46:41         3.13417       2066.378        234.224
01/02/22  22:46:46         3.13556       2066.390        234.247
01/02/22  22:46:51         3.13694       2066.400        234.269
01/02/22  22:46:56         3.13833       2066.407        234.290
01/02/22  22:47:01         3.13972       2066.409        234.308
01/02/22  22:47:06         3.14111       2066.408        234.325
01/02/22  22:47:11         3.14250       2066.407        234.342
01/02/22  22:47:16         3.14389       2066.405        234.359
01/02/22  22:47:21         3.14528       2066.415        234.373
01/02/22  22:47:26         3.14667       2066.406        234.386
01/02/22  22:47:31         3.14806       2066.395        234.399
01/02/22  22:47:36         3.14944       2066.382        234.411
01/02/22  22:47:41         3.15083       2066.384        234.421
01/02/22  22:47:46         3.15222       2066.368        234.431
01/02/22  22:47:51         3.15361       2066.366        234.439
01/02/22  22:47:56         3.15500       2066.368        234.449
01/02/22  22:48:01         3.15639       2066.368        234.457
01/02/22  22:48:06         3.15778       2066.363        234.464
01/02/22  22:48:11         3.15917       2066.358        234.471
01/02/22  22:48:16         3.16056       2066.353        234.477
01/02/22  22:48:21         3.16194       2066.368        234.484
01/02/22  22:48:26         3.16333       2066.338        234.488
01/02/22  22:48:31         3.16472       2066.332        234.494
01/02/22  22:48:36         3.16611       2066.342        234.499
01/02/22  22:48:41         3.16750       2066.334        234.504
01/02/22  22:48:46         3.16889       2066.324        234.508
01/02/22  22:48:51         3.17028       2066.330        234.511
01/02/22  22:48:56         3.17167       2066.320        234.515
01/02/22  22:49:01         3.17306       2066.328        234.519
01/02/22  22:49:06         3.17444       2066.315        234.522
01/02/22  22:49:11         3.17583       2066.322        234.525
01/02/22  22:49:16         3.17722       2066.309        234.528
01/02/22  22:49:21         3.17861       2066.317        234.532
01/02/22  22:49:26         3.18000       2066.320        234.533
01/02/22  22:49:31         3.18139       2066.303        234.534
01/02/22  22:49:36         3.18278       2066.289        234.537
01/02/22  22:49:41         3.18417       2066.294        234.539
01/02/22  22:49:46         3.18556       2066.278        234.541
01/02/22  22:49:51         3.18694       2066.263        234.543
01/02/22  22:49:56         3.18833       2066.246        234.544
01/02/22  22:50:01         3.18972       2066.249        234.545
01/02/22  22:50:06         3.19111       2066.234        234.547
01/02/22  22:50:11         3.19250       2066.235        234.548
01/02/22  22:50:16         3.19389       2066.221        234.550
01/02/22  22:50:21         3.19528       2066.201        234.550
01/02/22  22:50:26         3.19667       2066.222        234.551
01/02/22  22:50:31         3.19806       2066.227        234.553
01/02/22  22:50:36         3.19944       2066.230        234.554
01/02/22  22:50:41         3.20083       2066.231        234.555
01/02/22  22:50:46         3.20222       2066.232        234.555
01/02/22  22:50:51         3.20361       2066.233        234.556
01/02/22  22:50:56         3.20500       2066.237        234.557
01/02/22  22:51:01         3.20639       2066.237        234.557
01/02/22  22:51:06         3.20778       2066.220        234.558
01/02/22  22:51:11         3.20917       2066.221        234.559
01/02/22  22:51:16         3.21056       2066.223        234.560
01/02/22  22:51:21         3.21194       2066.225        234.561
01/02/22  22:51:26         3.21333       2066.225        234.561
01/02/22  22:51:31         3.21472       2066.229        234.563
01/02/22  22:51:36         3.21611       2066.228        234.562
01/02/22  22:51:41         3.21750       2066.251        234.564
01/02/22  22:51:46         3.21889       2066.272        234.565
01/02/22  22:51:51         3.22028       2066.274        234.565
01/02/22  22:51:56         3.22167       2066.274        234.565
01/02/22  22:52:01         3.22306       2066.258        234.567
01/02/22  22:52:06         3.22444       2066.278        234.567
01/02/22  22:52:11         3.22583       2066.300        234.568
01/02/22  22:52:16         3.22722       2066.283        234.569
01/02/22  22:52:21         3.22861       2066.285        234.570
01/02/22  22:52:26         3.23000       2066.306        234.571
01/02/22  22:52:31         3.23139       2066.306        234.571
01/02/22  22:52:36         3.23278       2066.310        234.573
01/02/22  22:52:41         3.23417       2066.329        234.572
01/02/22  22:52:46         3.23556       2066.332        234.574
01/02/22  22:52:51         3.23694       2066.334        234.574
01/02/22  22:52:56         3.23833       2066.334        234.574
01/02/22  22:53:01         3.23972       2066.356        234.576
01/02/22  22:53:06         3.24111       2066.380        234.577
01/02/22  22:53:11         3.24250       2066.380        234.577
01/02/22  22:53:16         3.24389       2066.381        234.578
01/02/22  22:53:21         3.24528       2066.384        234.579
01/02/22  22:53:26         3.24667       2066.385        234.580
01/02/22  22:53:31         3.24806       2066.387        234.581
01/02/22  22:53:36         3.24944       2066.406        234.580
01/02/22  22:53:41         3.25083       2066.428        234.582
01/02/22  22:53:46         3.25222       2066.430        234.582
01/02/22  22:53:51         3.25361       2066.433        234.584
01/02/22  22:53:56         3.25500       2066.430        234.582
01/02/22  22:54:01         3.25639       2066.432        234.583
01/02/22  22:54:06         3.25778       2066.432        234.583
01/02/22  22:54:11         3.25917       2066.456        234.585
01/02/22  22:54:16         3.26056       2066.456        234.585
01/02/22  22:54:21         3.26194       2066.438        234.586
01/02/22  22:54:26         3.26333       2066.458        234.586
01/02/22  22:54:31         3.26472       2066.440        234.587
01/02/22  22:54:36         3.26611       2066.458        234.586
01/02/22  22:54:41         3.26750       2066.480        234.587
01/02/22  22:54:46         3.26889       2066.481        234.588
01/02/22  22:54:51         3.27028       2066.503        234.588
01/02/22  22:54:56         3.27167       2066.502        234.588
01/02/22  22:55:01         3.27306       2066.502        234.588
01/02/22  22:55:06         3.27444       2066.503        234.589
01/02/22  22:55:11         3.27583       2066.523        234.589
01/02/22  22:55:16         3.27722       2066.522        234.588
01/02/22  22:55:21         3.27861       2066.503        234.589
01/02/22  22:55:26         3.28000       2066.503        234.589
01/02/22  22:55:31         3.28139       2066.543        234.589
01/02/22  22:55:36         3.28278       2067.625        234.589
01/02/22  22:55:41         3.28417       2070.601        234.592
01/02/22  22:55:46         3.28556       2073.323        234.595
01/02/22  22:55:51         3.28694       2076.160        234.597
01/02/22  22:55:56         3.28833       2078.978        234.599
01/02/22  22:56:01         3.28972       2081.718        234.602
01/02/22  22:56:06         3.29111       2084.401        234.606
01/02/22  22:56:11         3.29250       2087.184        234.610
01/02/22  22:56:16         3.29389       2089.911        234.616
01/02/22  22:56:21         3.29528       2092.640        234.622
01/02/22  22:56:26         3.29667       2095.434        234.631
01/02/22  22:56:31         3.29806       2098.169        234.640
01/02/22  22:56:36         3.29944       2100.988        234.651
01/02/22  22:56:41         3.30083       2103.706        234.662
01/02/22  22:56:46         3.30222       2106.450        234.675
01/02/22  22:56:51         3.30361       2109.255        234.689
01/02/22  22:56:56         3.30500       2112.007        234.705
01/02/22  22:57:01         3.30639       2114.725        234.724
01/02/22  22:57:06         3.30778       2117.499        234.741
01/02/22  22:57:11         3.30917       2120.198        234.760
01/02/22  22:57:16         3.31056       2122.920        234.780
01/02/22  22:57:21         3.31194       2125.738        234.800
01/02/22  22:57:26         3.31333       2128.482        234.821
01/02/22  22:57:31         3.31472       2131.152        234.844
01/02/22  22:57:36         3.31611       2133.984        234.869
01/02/22  22:57:41         3.31750       2136.634        234.892
01/02/22  22:57:46         3.31889       2139.327        234.917
01/02/22  22:57:51         3.32028       2142.079        234.941
01/02/22  22:57:56         3.32167       2144.791        234.965
01/02/22  22:58:01         3.32306       2147.487        234.991
01/02/22  22:58:06         3.32444       2150.163        235.016
01/02/22  22:58:11         3.32583       2152.859        235.042
01/02/22  22:58:16         3.32722       2155.513        235.066
01/02/22  22:58:21         3.32861       2158.244        235.089
01/02/22  22:58:26         3.33000       2160.886        235.117
01/02/22  22:58:31         3.33139       2163.485        235.143
01/02/22  22:58:36         3.33278       2166.140        235.167
01/02/22  22:58:41         3.33417       2168.803        235.195
01/02/22  22:58:46         3.33556       2171.421        235.221
01/02/22  22:58:51         3.33694       2173.471        235.247
01/02/22  22:58:56         3.33833       2175.183        235.272
01/02/22  22:59:01         3.33972       2176.265        235.297
01/02/22  22:59:06         3.34111       2175.751        235.321
01/02/22  22:59:11         3.34250       2175.961        235.343
01/02/22  22:59:16         3.34389       2176.111        235.365
01/02/22  22:59:21         3.34528       2176.124        235.387
01/02/22  22:59:26         3.34667       2176.173        235.408
01/02/22  22:59:31         3.34806       2176.218        235.428
01/02/22  22:59:36         3.34944       2176.264        235.447
01/02/22  22:59:41         3.35083       2176.284        235.464
01/02/22  22:59:46         3.35222       2176.303        235.480
